구,동,월세(만원),관리비(만원),소득,주거 부담 비율,거주 적합도 점수
동작구,흑석동,68.89289671607968,0.11332378333333332,4214507.909090909,0.16136363636363638,45.941818181818185
마포구,공덕동,76.6541386318927,0.11862645,4064629.5,0.18863636363636366,42.86227272727273
마포구,대흥동,76.6541386318927,0.11862645,3436068.8181818184,0.22,34.83272727272727
마포구,도화동,76.6541386318927,0.11862645,4228295.318181818,0.18,45.065909090909095
마포구,망원1동,76.6541386318927,0.11862645,2803569.6363636362,0.27,26.599545454545456
마포구,망원2동,76.6541386318927,0.11862645,2934356.5454545454,0.25863636363636366,28.280454545454543
마포구,상암동,76.6541386318927,0.11862645,4188127.909090909,0.18,44.63636363636363
마포구,서강동,76.6541386318927,0.11862645,4359385.681818182,0.17863636363636362,46.53909090909091
마포구,서교동,76.6541386318927,0.11862645,3241121.5454545454,0.23727272727272727,32.13636363636363
마포구,성산1동,76.6541386318927,0.11862645,2833842.1818181816,0.2686363636363636,26.943181818181817
마포구,성산2동,76.6541386318927,0.11862645,3550426.090909091,0.21863636363636363,36.06
마포구,신수동,76.6541386318927,0.11862645,4157617.5454545454,0.18,44.31
마포구,아현동,76.6541386318927,0.11862645,5249383.409090909,0.14863636363636365,58.08636363636364
마포구,연남동,76.6541386318927,0.11862645,2993010.4545454546,0.25863636363636366,28.838636363636365
마포구,염리동,76.6541386318927,0.11862645,3991227.590909091,0.19272727272727275,41.8890909090909
마포구,용강동,76.6541386318927,0.11862645,4799848.409090909,0.16,52.39909090909091
마포구,합정동,76.6541386318927,0.11862645,3214532.1818181816,0.23863636363636365,31.812272727272727
서대문구,남가좌1동,69.41306280814938,0.1115955,4525237.2727272725,0.15409090909090908,49.78409090909091
서대문구,남가좌2동,69.41306280814938,0.1115955,3234570.6363636362,0.21136363636363634,33.15136363636364
서대문구,북가좌1동,69.41306280814938,0.1115955,4027248.5,0.17,43.44590909090909
서대문구,북가좌2동,69.41306280814938,0.1115955,2609366.9545454546,0.26727272727272733,24.854090909090907
서대문구,북아현동,69.41306280814938,0.1115955,4194837.7272727275,0.16863636363636367,45.32636363636363
서대문구,신촌동,69.41306280814938,0.1115955,3354058.272727273,0.20863636363636362,34.500454545454545
서대문구,연희동,69.41306280814938,0.1115955,3404274.727272727,0.20863636363636362,35.01409090909091
서대문구,천연동,69.41306280814938,0.1115955,4218532.409090909,0.16863636363636367,45.582727272727276
서대문구,충현동,69.41306280814938,0.1115955,3224211.0,0.21863636363636363,32.74045454545455
서대문구,홍은1동,69.41306280814938,0.1115955,3096123.727272727,0.22,31.383181818181814
서대문구,홍은2동,69.41306280814938,0.1115955,2889239.3636363638,0.23863636363636365,28.58909090909091
